,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
0,서울 종로구,도시대기,111123,종로구,2022010101,0.003,0.4,0.026,0.016,23,12,서울 종로구 종로35가길 19
1,서울 종로구,도시대기,111123,종로구,2022010102,0.003,0.4,0.022,0.02,20,9,서울 종로구 종로35가길 19
2,서울 종로구,도시대기,111123,종로구,2022010103,0.003,0.5,0.014,0.028,20,9,서울 종로구 종로35가길 19
3,서울 종로구,도시대기,111123,종로구,2022010104,0.003,0.5,0.016,0.027,19,10,서울 종로구 종로35가길 19
4,서울 종로구,도시대기,111123,종로구,2022010105,0.003,0.5,0.005,0.04,24,11,서울 종로구 종로35가길 19
5,서울 종로구,도시대기,111123,종로구,2022010106,0.003,0.6,0.002,0.045,19,11,서울 종로구 종로35가길 19
6,서울 종로구,도시대기,111123,종로구,2022010107,0.003,0.6,0.002,0.044,24,14,서울 종로구 종로35가길 19
7,서울 종로구,도시대기,111123,종로구,2022010108,0.003,0.6,0.002,0.042,27,16,서울 종로구 종로35가길 19
8,서울 종로구,도시대기,111123,종로구,2022010109,0.003,0.6,0.006,0.038,26,12,서울 종로구 종로35가길 19
9,서울 종로구,도시대기,111123,종로구,2022010110,0.004,0.5,0.019,0.024,22,10,서울 종로구 종로35가길 19
10,서울 종로구,도시대기,111123,종로구,2022010111,0.004,0.4,0.024,0.02,22,10,서울 종로구 종로35가길 19
11,서울 종로구,도시대기,111123,종로구,2022010112,0.004,0.5,0.021,0.025,22,10,서울 종로구 종로35가길 19
12,서울 종로구,도시대기,111123,종로구,2022010113,0.004,0.5,0.02,0.028,28,17,서울 종로구 종로35가길 19
13,서울 종로구,도시대기,111123,종로구,2022010114,0.004,0.5,0.02,0.027,27,15,서울 종로구 종로35가길 19
14,서울 종로구,도시대기,111123,종로구,2022010115,0.004,0.5,0.02,0.03,29,18,서울 종로구 종로35가길 19
15,서울 종로구,도시대기,111123,종로구,2022010116,0.004,0.5,0.017,0.032,29,18,서울 종로구 종로35가길 19
16,서울 종로구,도시대기,111123,종로구,2022010117,0.004,0.5,0.012,0.039,36,20,서울 종로구 종로35가길 19
17,서울 종로구,도시대기,111123,종로구,2022010118,0.004,0.6,0.005,0.046,34,21,서울 종로구 종로35가길 19
18,서울 종로구,도시대기,111123,종로구,2022010119,0.004,0.7,0.002,0.052,35,22,서울 종로구 종로35가길 19
19,서울 종로구,도시대기,111123,종로구,2022010120,0.004,0.7,0.002,0.05,34,19,서울 종로구 종로35가길 19
20,서울 종로구,도시대기,111123,종로구,2022010121,0.004,0.8,0.002,0.053,36,20,서울 종로구 종로35가길 19
21,서울 종로구,도시대기,111123,종로구,2022010122,0.004,1,0.002,0.06,38,23,서울 종로구 종로35가길 19
22,서울 종로구,도시대기,111123,종로구,2022010123,0.005,1.2,0.002,0.066,41,29,서울 종로구 종로35가길 19
23,서울 종로구,도시대기,111123,종로구,2022010124,0.005,1.2,0.002,0.064,42,26,서울 종로구 종로35가길 19
24,서울 종로구,도시대기,111123,종로구,2022010201,0.004,0.8,0.002,0.052,38,24,서울 종로구 종로35가길 19
25,서울 종로구,도시대기,111123,종로구,2022010202,0.004,0.8,0.002,0.052,34,23,서울 종로구 종로35가길 19
26,서울 종로구,도시대기,111123,종로구,2022010203,0.004,0.8,0.002,0.052,35,26,서울 종로구 종로35가길 19
27,서울 종로구,도시대기,111123,종로구,2022010204,0.004,0.6,0.002,0.046,33,24,서울 종로구 종로35가길 19
28,서울 종로구,도시대기,111123,종로구,2022010205,0.003,0.5,0.005,0.039,33,25,서울 종로구 종로35가길 19
29,서울 종로구,도시대기,111123,종로구,2022010206,0.004,0.5,0.005,0.037,32,23,서울 종로구 종로35가길 19
30,서울 종로구,도시대기,111123,종로구,2022010207,0.003,0.5,0.004,0.041,33,26,서울 종로구 종로35가길 19
31,서울 종로구,도시대기,111123,종로구,2022010208,0.003,0.6,0.002,0.042,33,22,서울 종로구 종로35가길 19
32,서울 종로구,도시대기,111123,종로구,2022010209,0.003,0.6,0.003,0.042,35,22,서울 종로구 종로35가길 19
33,서울 종로구,도시대기,111123,종로구,2022010210,0.003,0.6,0.006,0.039,34,24,서울 종로구 종로35가길 19
34,서울 종로구,도시대기,111123,종로구,2022010211,0.003,0.6,0.012,0.031,42,30,서울 종로구 종로35가길 19
35,서울 종로구,도시대기,111123,종로구,2022010212,0.003,0.6,0.022,0.017,56,45,서울 종로구 종로35가길 19
36,서울 종로구,도시대기,111123,종로구,2022010213,0.004,0.6,0.027,0.016,58,46,서울 종로구 종로35가길 19
37,서울 종로구,도시대기,111123,종로구,2022010214,0.004,0.5,0.031,0.014,55,43,서울 종로구 종로35가길 19
38,서울 종로구,도시대기,111123,종로구,2022010215,0.004,0.5,0.037,0.012,43,33,서울 종로구 종로35가길 19
39,서울 종로구,도시대기,111123,종로구,2022010216,0.004,0.5,0.036,0.013,34,27,서울 종로구 종로35가길 19
40,서울 종로구,도시대기,111123,종로구,2022010217,0.004,0.4,0.035,0.014,33,24,서울 종로구 종로35가길 19
41,서울 종로구,도시대기,111123,종로구,2022010218,0.003,0.4,0.032,0.017,31,24,서울 종로구 종로35가길 19
42,서울 종로구,도시대기,111123,종로구,2022010219,0.003,0.4,0.03,0.017,25,17,서울 종로구 종로35가길 19
43,서울 종로구,도시대기,111123,종로구,2022010220,0.003,0.5,0.025,0.02,24,15,서울 종로구 종로35가길 19
44,서울 종로구,도시대기,111123,종로구,2022010221,0.003,0.5,0.028,0.017,26,18,서울 종로구 종로35가길 19
45,서울 종로구,도시대기,111123,종로구,2022010222,0.003,0.5,0.023,0.021,27,19,서울 종로구 종로35가길 19
46,서울 종로구,도시대기,111123,종로구,2022010223,0.003,0.5,0.016,0.027,27,18,서울 종로구 종로35가길 19
47,서울 종로구,도시대기,111123,종로구,2022010224,0.003,0.5,0.018,0.025,25,18,서울 종로구 종로35가길 19
48,서울 종로구,도시대기,111123,종로구,2022010301,0.003,0.5,0.017,0.025,22,17,서울 종로구 종로35가길 19
49,서울 종로구,도시대기,111123,종로구,2022010302,0.003,0.5,0.018,0.023,22,15,서울 종로구 종로35가길 19
50,서울 종로구,도시대기,111123,종로구,2022010303,0.003,0.5,0.016,0.024,22,15,서울 종로구 종로35가길 19
51,서울 종로구,도시대기,111123,종로구,2022010304,0.003,0.6,0.013,0.026,20,14,서울 종로구 종로35가길 19
52,서울 종로구,도시대기,111123,종로구,2022010305,0.003,0.6,0.01,0.03,23,16,서울 종로구 종로35가길 19
53,서울 종로구,도시대기,111123,종로구,2022010306,0.003,0.6,0.008,0.036,18,13,서울 종로구 종로35가길 19
54,서울 종로구,도시대기,111123,종로구,2022010307,0.003,0.5,0.005,0.039,22,13,서울 종로구 종로35가길 19
55,서울 종로구,도시대기,111123,종로구,2022010308,0.003,0.7,0.003,0.046,21,14,서울 종로구 종로35가길 19
56,서울 종로구,도시대기,111123,종로구,2022010309,0.003,0.8,0.003,0.047,28,14,서울 종로구 종로35가길 19
57,서울 종로구,도시대기,111123,종로구,2022010310,0.004,0.9,0.005,0.049,25,13,서울 종로구 종로35가길 19
58,서울 종로구,도시대기,111123,종로구,2022010311,0.004,0.9,0.005,0.051,37,23,서울 종로구 종로35가길 19
59,서울 종로구,도시대기,111123,종로구,2022010312,0.004,0.7,0.008,0.045,32,21,서울 종로구 종로35가길 19
60,서울 종로구,도시대기,111123,종로구,2022010313,0.003,0.7,0.012,0.039,33,18,서울 종로구 종로35가길 19
61,서울 종로구,도시대기,111123,종로구,2022010314,0.004,0.5,0.016,0.034,28,15,서울 종로구 종로35가길 19
62,서울 종로구,도시대기,111123,종로구,2022010315,0.004,0.5,0.015,0.036,32,20,서울 종로구 종로35가길 19
63,서울 종로구,도시대기,111123,종로구,2022010316,,,,,,,서울 종로구 종로35가길 19
64,서울 종로구,도시대기,111123,종로구,2022010317,,,,,,,서울 종로구 종로35가길 19
65,서울 종로구,도시대기,111123,종로구,2022010318,0.004,0.5,0.004,0.043,,,서울 종로구 종로35가길 19
66,서울 종로구,도시대기,111123,종로구,2022010319,0.004,0.5,0.006,0.039,27,15,서울 종로구 종로35가길 19
67,서울 종로구,도시대기,111123,종로구,2022010320,0.004,0.6,0.007,0.039,22,15,서울 종로구 종로35가길 19
68,서울 종로구,도시대기,111123,종로구,2022010321,0.003,0.6,0.004,0.043,20,16,서울 종로구 종로35가길 19
69,서울 종로구,도시대기,111123,종로구,2022010322,0.004,0.5,0.005,0.039,19,13,서울 종로구 종로35가길 19
70,서울 종로구,도시대기,111123,종로구,2022010323,0.004,0.5,0.003,0.041,21,15,서울 종로구 종로35가길 19
71,서울 종로구,도시대기,111123,종로구,2022010324,0.003,0.5,0.002,0.043,21,14,서울 종로구 종로35가길 19
72,서울 종로구,도시대기,111123,종로구,2022010401,0.003,0.5,0.002,0.043,25,18,서울 종로구 종로35가길 19
73,서울 종로구,도시대기,111123,종로구,2022010402,0.003,0.5,0.01,0.03,25,16,서울 종로구 종로35가길 19
74,서울 종로구,도시대기,111123,종로구,2022010403,0.003,0.5,0.012,0.025,28,20,서울 종로구 종로35가길 19
75,서울 종로구,도시대기,111123,종로구,2022010404,0.003,0.4,0.016,0.02,30,21,서울 종로구 종로35가길 19
76,서울 종로구,도시대기,111123,종로구,2022010405,0.003,0.5,0.02,0.015,31,23,서울 종로구 종로35가길 19
77,서울 종로구,도시대기,111123,종로구,2022010406,0.003,0.5,0.018,0.017,29,21,서울 종로구 종로35가길 19
78,서울 종로구,도시대기,111123,종로구,2022010407,0.003,0.5,0.016,0.02,33,24,서울 종로구 종로35가길 19
79,서울 종로구,도시대기,111123,종로구,2022010408,0.003,0.6,0.014,0.023,35,25,서울 종로구 종로35가길 19
80,서울 종로구,도시대기,111123,종로구,2022010409,0.004,0.6,0.009,0.028,37,30,서울 종로구 종로35가길 19
81,서울 종로구,도시대기,111123,종로구,2022010410,0.004,0.6,0.014,0.023,37,26,서울 종로구 종로35가길 19
82,서울 종로구,도시대기,111123,종로구,2022010411,0.004,0.6,0.02,0.019,38,26,서울 종로구 종로35가길 19
83,서울 종로구,도시대기,111123,종로구,2022010412,0.004,0.6,0.021,0.02,40,28,서울 종로구 종로35가길 19
84,서울 종로구,도시대기,111123,종로구,2022010413,0.004,0.6,0.023,0.019,44,32,서울 종로구 종로35가길 19
85,서울 종로구,도시대기,111123,종로구,2022010414,0.005,0.6,0.024,0.021,47,33,서울 종로구 종로35가길 19
86,서울 종로구,도시대기,111123,종로구,2022010415,0.004,0.6,0.026,0.019,46,31,서울 종로구 종로35가길 19
87,서울 종로구,도시대기,111123,종로구,2022010416,0.004,0.5,0.026,0.02,40,27,서울 종로구 종로35가길 19
88,서울 종로구,도시대기,111123,종로구,2022010417,0.004,0.5,0.024,0.021,37,20,서울 종로구 종로35가길 19
89,서울 종로구,도시대기,111123,종로구,2022010418,0.004,0.5,0.019,0.025,31,19,서울 종로구 종로35가길 19
90,서울 종로구,도시대기,111123,종로구,2022010419,0.004,0.5,0.015,0.031,29,18,서울 종로구 종로35가길 19
91,서울 종로구,도시대기,111123,종로구,2022010420,0.004,0.5,0.018,0.024,28,16,서울 종로구 종로35가길 19
92,서울 종로구,도시대기,111123,종로구,2022010421,0.003,0.5,0.015,0.025,28,14,서울 종로구 종로35가길 19
93,서울 종로구,도시대기,111123,종로구,2022010422,0.004,0.6,0.008,0.032,33,18,서울 종로구 종로35가길 19
94,서울 종로구,도시대기,111123,종로구,2022010423,0.004,0.6,0.012,0.032,35,20,서울 종로구 종로35가길 19
95,서울 종로구,도시대기,111123,종로구,2022010424,0.004,0.6,0.02,0.025,33,21,서울 종로구 종로35가길 19
96,서울 종로구,도시대기,111123,종로구,2022010501,0.004,0.6,0.01,0.034,38,23,서울 종로구 종로35가길 19
97,서울 종로구,도시대기,111123,종로구,2022010502,0.005,0.6,0.014,0.03,35,23,서울 종로구 종로35가길 19
98,서울 종로구,도시대기,111123,종로구,2022010503,0.004,0.7,0.01,0.033,42,27,서울 종로구 종로35가길 19
99,서울 종로구,도시대기,111123,종로구,2022010504,0.004,0.6,0.011,0.031,40,29,서울 종로구 종로35가길 19
100,서울 종로구,도시대기,111123,종로구,2022010505,0.004,0.6,0.012,0.029,39,28,서울 종로구 종로35가길 19
101,서울 종로구,도시대기,111123,종로구,2022010506,0.004,0.6,0.011,0.031,40,29,서울 종로구 종로35가길 19
102,서울 종로구,도시대기,111123,종로구,2022010507,0.004,0.7,0.004,0.04,43,31,서울 종로구 종로35가길 19
103,서울 종로구,도시대기,111123,종로구,2022010508,0.004,0.8,0.002,0.043,43,31,서울 종로구 종로35가길 19
104,서울 종로구,도시대기,111123,종로구,2022010509,0.004,0.8,0.003,0.046,45,32,서울 종로구 종로35가길 19
105,서울 종로구,도시대기,111123,종로구,2022010510,0.005,1,0.005,0.045,44,30,서울 종로구 종로35가길 19
106,서울 종로구,도시대기,111123,종로구,2022010511,0.005,0.9,0.007,0.041,48,36,서울 종로구 종로35가길 19
107,서울 종로구,도시대기,111123,종로구,2022010512,0.005,0.9,0.007,0.044,47,34,서울 종로구 종로35가길 19
108,서울 종로구,도시대기,111123,종로구,2022010513,0.004,0.8,0.01,0.039,48,37,서울 종로구 종로35가길 19
109,서울 종로구,도시대기,111123,종로구,2022010514,0.004,0.6,0.013,0.034,42,30,서울 종로구 종로35가길 19
110,서울 종로구,도시대기,111123,종로구,2022010515,0.004,0.7,0.012,0.036,43,31,서울 종로구 종로35가길 19
111,서울 종로구,도시대기,111123,종로구,2022010516,0.004,0.7,0.009,0.043,44,33,서울 종로구 종로35가길 19
112,서울 종로구,도시대기,111123,종로구,2022010517,0.004,0.7,0.005,0.046,47,36,서울 종로구 종로35가길 19
113,서울 종로구,도시대기,111123,종로구,2022010518,0.004,0.9,0.003,0.05,48,35,서울 종로구 종로35가길 19
114,서울 종로구,도시대기,111123,종로구,2022010519,0.005,1.2,0.002,0.055,63,46,서울 종로구 종로35가길 19
115,서울 종로구,도시대기,111123,종로구,2022010520,0.005,1.2,0.002,0.056,64,47,서울 종로구 종로35가길 19
116,서울 종로구,도시대기,111123,종로구,2022010521,0.005,1.1,0.002,0.052,61,51,서울 종로구 종로35가길 19
117,서울 종로구,도시대기,111123,종로구,2022010522,0.004,0.9,0.002,0.049,56,40,서울 종로구 종로35가길 19
118,서울 종로구,도시대기,111123,종로구,2022010523,0.005,0.9,0.002,0.047,57,38,서울 종로구 종로35가길 19
119,서울 종로구,도시대기,111123,종로구,2022010524,0.004,0.9,0.002,0.048,52,39,서울 종로구 종로35가길 19
120,서울 종로구,도시대기,111123,종로구,2022010601,0.004,0.9,0.002,0.048,52,45,서울 종로구 종로35가길 19
121,서울 종로구,도시대기,111123,종로구,2022010602,0.004,0.9,0.002,0.044,47,37,서울 종로구 종로35가길 19
122,서울 종로구,도시대기,111123,종로구,2022010603,0.004,0.9,0.002,0.043,46,38,서울 종로구 종로35가길 19
123,서울 종로구,도시대기,111123,종로구,2022010604,0.004,0.9,0.002,0.048,44,36,서울 종로구 종로35가길 19
124,서울 종로구,도시대기,111123,종로구,2022010605,0.003,0.9,0.002,0.043,45,40,서울 종로구 종로35가길 19
125,서울 종로구,도시대기,111123,종로구,2022010606,0.003,0.8,0.002,0.042,40,35,서울 종로구 종로35가길 19
126,서울 종로구,도시대기,111123,종로구,2022010607,0.003,0.8,0.002,0.041,40,34,서울 종로구 종로35가길 19
127,서울 종로구,도시대기,111123,종로구,2022010608,0.003,0.8,0.002,0.041,40,34,서울 종로구 종로35가길 19
128,서울 종로구,도시대기,111123,종로구,2022010609,0.004,0.9,0.003,0.042,46,37,서울 종로구 종로35가길 19
129,서울 종로구,도시대기,111123,종로구,2022010610,0.005,1,0.006,0.041,46,36,서울 종로구 종로35가길 19
130,서울 종로구,도시대기,111123,종로구,2022010611,0.005,0.9,0.011,0.039,50,39,서울 종로구 종로35가길 19
131,서울 종로구,도시대기,111123,종로구,2022010612,0.005,0.7,0.017,0.031,52,39,서울 종로구 종로35가길 19
132,서울 종로구,도시대기,111123,종로구,2022010613,0.006,0.7,0.02,0.029,49,38,서울 종로구 종로35가길 19
133,서울 종로구,도시대기,111123,종로구,2022010614,0.005,0.6,0.027,0.025,53,39,서울 종로구 종로35가길 19
134,서울 종로구,도시대기,111123,종로구,2022010615,0.005,0.5,0.033,0.018,48,35,서울 종로구 종로35가길 19
135,서울 종로구,도시대기,111123,종로구,2022010616,0.005,0.5,0.032,0.018,44,31,서울 종로구 종로35가길 19
136,서울 종로구,도시대기,111123,종로구,2022010617,0.004,0.6,0.029,0.023,49,30,서울 종로구 종로35가길 19
137,서울 종로구,도시대기,111123,종로구,2022010618,0.004,0.6,0.025,0.026,44,29,서울 종로구 종로35가길 19
138,서울 종로구,도시대기,111123,종로구,2022010619,0.004,0.8,0.013,0.039,47,29,서울 종로구 종로35가길 19
139,서울 종로구,도시대기,111123,종로구,2022010620,0.004,0.7,0.009,0.044,49,32,서울 종로구 종로35가길 19
140,서울 종로구,도시대기,111123,종로구,2022010621,0.004,0.7,0.016,0.032,53,33,서울 종로구 종로35가길 19
141,서울 종로구,도시대기,111123,종로구,2022010622,0.005,0.7,0.02,0.027,51,37,서울 종로구 종로35가길 19
142,서울 종로구,도시대기,111123,종로구,2022010623,0.004,0.8,0.011,0.037,55,41,서울 종로구 종로35가길 19
143,서울 종로구,도시대기,111123,종로구,2022010624,0.004,0.9,0.004,0.043,54,40,서울 종로구 종로35가길 19
144,서울 종로구,도시대기,111123,종로구,2022010701,0.004,1.1,0.002,0.049,54,42,서울 종로구 종로35가길 19
145,서울 종로구,도시대기,111123,종로구,2022010702,0.005,1,0.004,0.049,54,40,서울 종로구 종로35가길 19
146,서울 종로구,도시대기,111123,종로구,2022010703,0.005,0.9,0.013,0.036,61,48,서울 종로구 종로35가길 19
147,서울 종로구,도시대기,111123,종로구,2022010704,0.005,0.9,0.013,0.035,62,49,서울 종로구 종로35가길 19
148,서울 종로구,도시대기,111123,종로구,2022010705,0.005,0.9,0.011,0.038,63,51,서울 종로구 종로35가길 19
149,서울 종로구,도시대기,111123,종로구,2022010706,0.005,1,0.004,0.046,60,50,서울 종로구 종로35가길 19
150,서울 종로구,도시대기,111123,종로구,2022010707,,,,,,,서울 종로구 종로35가길 19
151,서울 종로구,도시대기,111123,종로구,2022010708,,,,,,,서울 종로구 종로35가길 19
152,서울 종로구,도시대기,111123,종로구,2022010709,,,,,,,서울 종로구 종로35가길 19
153,서울 종로구,도시대기,111123,종로구,2022010710,,,,,,,서울 종로구 종로35가길 19
154,서울 종로구,도시대기,111123,종로구,2022010711,,,,,,,서울 종로구 종로35가길 19
155,서울 종로구,도시대기,111123,종로구,2022010712,,,,,,,서울 종로구 종로35가길 19
156,서울 종로구,도시대기,111123,종로구,2022010713,,,,,,,서울 종로구 종로35가길 19
157,서울 종로구,도시대기,111123,종로구,2022010714,,,,,,,서울 종로구 종로35가길 19
158,서울 종로구,도시대기,111123,종로구,2022010715,0.005,0.6,0.023,0.032,48,34,서울 종로구 종로35가길 19
159,서울 종로구,도시대기,111123,종로구,2022010716,0.004,0.6,0.021,0.035,43,33,서울 종로구 종로35가길 19
160,서울 종로구,도시대기,111123,종로구,2022010717,0.004,0.5,0.026,0.03,43,28,서울 종로구 종로35가길 19
161,서울 종로구,도시대기,111123,종로구,2022010718,0.004,0.6,0.021,0.038,44,29,서울 종로구 종로35가길 19
162,서울 종로구,도시대기,111123,종로구,2022010719,0.004,0.7,0.011,0.049,49,35,서울 종로구 종로35가길 19
163,서울 종로구,도시대기,111123,종로구,2022010720,0.005,0.6,0.011,0.045,53,35,서울 종로구 종로35가길 19
164,서울 종로구,도시대기,111123,종로구,2022010721,0.004,0.7,0.009,0.044,42,29,서울 종로구 종로35가길 19
165,서울 종로구,도시대기,111123,종로구,2022010722,0.004,0.7,0.009,0.043,36,28,서울 종로구 종로35가길 19
166,서울 종로구,도시대기,111123,종로구,2022010723,0.004,0.9,0.004,0.051,39,27,서울 종로구 종로35가길 19
167,서울 종로구,도시대기,111123,종로구,2022010724,0.005,1.1,0.002,0.061,39,29,서울 종로구 종로35가길 19
168,서울 종로구,도시대기,111123,종로구,2022010801,0.005,1.2,0.002,0.065,41,29,서울 종로구 종로35가길 19
169,서울 종로구,도시대기,111123,종로구,2022010802,0.005,1.2,0.002,0.066,41,30,서울 종로구 종로35가길 19
170,서울 종로구,도시대기,111123,종로구,2022010803,0.005,1.2,0.002,0.066,44,32,서울 종로구 종로35가길 19
171,서울 종로구,도시대기,111123,종로구,2022010804,0.005,1.2,0.002,0.064,43,31,서울 종로구 종로35가길 19
172,서울 종로구,도시대기,111123,종로구,2022010805,0.005,1.2,0.002,0.062,46,37,서울 종로구 종로35가길 19
173,서울 종로구,도시대기,111123,종로구,2022010806,0.005,1.1,0.002,0.057,43,34,서울 종로구 종로35가길 19
174,서울 종로구,도시대기,111123,종로구,2022010807,0.004,1,0.002,0.055,43,33,서울 종로구 종로35가길 19
175,서울 종로구,도시대기,111123,종로구,2022010808,0.004,1,0.002,0.055,41,32,서울 종로구 종로35가길 19
176,서울 종로구,도시대기,111123,종로구,2022010809,0.005,1,0.003,0.057,49,38,서울 종로구 종로35가길 19
177,서울 종로구,도시대기,111123,종로구,2022010810,0.005,1.1,0.003,0.062,48,37,서울 종로구 종로35가길 19
178,서울 종로구,도시대기,111123,종로구,2022010811,0.005,1.1,0.004,0.064,58,47,서울 종로구 종로35가길 19
179,서울 종로구,도시대기,111123,종로구,2022010812,0.005,1.1,0.005,0.064,63,49,서울 종로구 종로35가길 19
180,서울 종로구,도시대기,111123,종로구,2022010813,0.006,1,0.006,0.06,62,50,서울 종로구 종로35가길 19
181,서울 종로구,도시대기,111123,종로구,2022010814,0.005,0.9,0.005,0.056,52,41,서울 종로구 종로35가길 19
182,서울 종로구,도시대기,111123,종로구,2022010815,0.005,0.8,0.006,0.055,58,44,서울 종로구 종로35가길 19
183,서울 종로구,도시대기,111123,종로구,2022010816,0.004,0.7,0.01,0.045,55,39,서울 종로구 종로35가길 19
184,서울 종로구,도시대기,111123,종로구,2022010817,0.004,0.6,0.017,0.035,50,33,서울 종로구 종로35가길 19
185,서울 종로구,도시대기,111123,종로구,2022010818,0.004,0.6,0.018,0.034,45,32,서울 종로구 종로35가길 19
186,서울 종로구,도시대기,111123,종로구,2022010819,0.003,0.8,0.01,0.045,67,51,서울 종로구 종로35가길 19
187,서울 종로구,도시대기,111123,종로구,2022010820,0.004,0.8,0.013,0.04,90,72,서울 종로구 종로35가길 19
188,서울 종로구,도시대기,111123,종로구,2022010821,0.003,0.8,0.011,0.041,101,84,서울 종로구 종로35가길 19
189,서울 종로구,도시대기,111123,종로구,2022010822,0.004,0.9,0.008,0.043,106,88,서울 종로구 종로35가길 19
190,서울 종로구,도시대기,111123,종로구,2022010823,0.004,0.9,0.007,0.045,111,91,서울 종로구 종로35가길 19
191,서울 종로구,도시대기,111123,종로구,2022010824,0.004,0.9,0.012,0.04,120,98,서울 종로구 종로35가길 19
192,서울 종로구,도시대기,111123,종로구,2022010901,0.004,0.8,0.025,0.024,128,104,서울 종로구 종로35가길 19
193,서울 종로구,도시대기,111123,종로구,2022010902,0.004,0.8,0.028,0.016,139,113,서울 종로구 종로35가길 19
194,서울 종로구,도시대기,111123,종로구,2022010903,0.003,0.8,0.026,0.015,140,120,서울 종로구 종로35가길 19
195,서울 종로구,도시대기,111123,종로구,2022010904,0.003,0.9,0.021,0.018,133,113,서울 종로구 종로35가길 19
196,서울 종로구,도시대기,111123,종로구,2022010905,0.003,0.9,0.021,0.016,139,121,서울 종로구 종로35가길 19
197,서울 종로구,도시대기,111123,종로구,2022010906,0.003,0.9,0.021,0.015,128,109,서울 종로구 종로35가길 19
198,서울 종로구,도시대기,111123,종로구,2022010907,0.003,1,0.013,0.023,134,115,서울 종로구 종로35가길 19
199,서울 종로구,도시대기,111123,종로구,2022010908,0.003,1,0.009,0.027,133,111,서울 종로구 종로35가길 19
200,서울 종로구,도시대기,111123,종로구,2022010909,0.003,1.1,0.004,0.033,138,115,서울 종로구 종로35가길 19
201,서울 종로구,도시대기,111123,종로구,2022010910,0.003,1.1,0.005,0.034,134,119,서울 종로구 종로35가길 19
202,서울 종로구,도시대기,111123,종로구,2022010911,0.004,1.1,0.01,0.032,140,121,서울 종로구 종로35가길 19
203,서울 종로구,도시대기,111123,종로구,2022010912,0.004,0.9,0.028,0.019,122,106,서울 종로구 종로35가길 19
204,서울 종로구,도시대기,111123,종로구,2022010913,0.004,1,0.021,0.028,123,107,서울 종로구 종로35가길 19
205,서울 종로구,도시대기,111123,종로구,2022010914,0.004,1,0.022,0.029,128,113,서울 종로구 종로35가길 19
206,서울 종로구,도시대기,111123,종로구,2022010915,0.004,0.9,0.028,0.027,120,107,서울 종로구 종로35가길 19
207,서울 종로구,도시대기,111123,종로구,2022010916,0.005,0.9,0.028,0.029,110,99,서울 종로구 종로35가길 19
208,서울 종로구,도시대기,111123,종로구,2022010917,0.004,0.8,0.033,0.026,112,97,서울 종로구 종로35가길 19
209,서울 종로구,도시대기,111123,종로구,2022010918,0.004,0.8,0.034,0.025,97,84,서울 종로구 종로35가길 19
210,서울 종로구,도시대기,111123,종로구,2022010919,0.004,0.8,0.028,0.029,90,78,서울 종로구 종로35가길 19
211,서울 종로구,도시대기,111123,종로구,2022010920,0.003,0.8,0.03,0.025,88,76,서울 종로구 종로35가길 19
212,서울 종로구,도시대기,111123,종로구,2022010921,0.003,0.9,0.02,0.035,84,77,서울 종로구 종로35가길 19
213,서울 종로구,도시대기,111123,종로구,2022010922,0.003,1.1,0.008,0.048,82,74,서울 종로구 종로35가길 19
214,서울 종로구,도시대기,111123,종로구,2022010923,0.003,1.2,0.008,0.047,88,79,서울 종로구 종로35가길 19
215,서울 종로구,도시대기,111123,종로구,2022010924,0.003,1.3,0.002,0.058,88,76,서울 종로구 종로35가길 19
216,서울 종로구,도시대기,111123,종로구,2022011001,0.004,1.2,0.002,0.057,87,81,서울 종로구 종로35가길 19
217,서울 종로구,도시대기,111123,종로구,2022011002,0.004,1.3,0.002,0.059,90,79,서울 종로구 종로35가길 19
218,서울 종로구,도시대기,111123,종로구,2022011003,0.004,1.3,0.002,0.06,98,85,서울 종로구 종로35가길 19
219,서울 종로구,도시대기,111123,종로구,2022011004,0.004,1.3,0.002,0.058,94,80,서울 종로구 종로35가길 19
220,서울 종로구,도시대기,111123,종로구,2022011005,0.003,1.2,0.002,0.054,97,87,서울 종로구 종로35가길 19
221,서울 종로구,도시대기,111123,종로구,2022011006,0.003,1.2,0.002,0.05,94,83,서울 종로구 종로35가길 19
222,서울 종로구,도시대기,111123,종로구,2022011007,0.003,1.2,0.002,0.051,100,89,서울 종로구 종로35가길 19
223,서울 종로구,도시대기,111123,종로구,2022011008,0.004,1.2,0.002,0.053,98,86,서울 종로구 종로35가길 19
224,서울 종로구,도시대기,111123,종로구,2022011009,0.004,1.4,0.003,0.056,107,92,서울 종로구 종로35가길 19
225,서울 종로구,도시대기,111123,종로구,2022011010,0.004,1.3,0.004,0.053,103,93,서울 종로구 종로35가길 19
226,서울 종로구,도시대기,111123,종로구,2022011011,0.005,1.2,0.007,0.049,120,104,서울 종로구 종로35가길 19
227,서울 종로구,도시대기,111123,종로구,2022011012,0.005,1.3,0.009,0.055,123,106,서울 종로구 종로35가길 19
228,서울 종로구,도시대기,111123,종로구,2022011013,0.005,1.3,0.009,0.061,124,109,서울 종로구 종로35가길 19
229,서울 종로구,도시대기,111123,종로구,2022011014,0.005,1.1,0.01,0.061,106,96,서울 종로구 종로35가길 19
230,서울 종로구,도시대기,111123,종로구,2022011015,0.004,0.8,0.015,0.049,90,75,서울 종로구 종로35가길 19
